Counter,Time (s),Temperature (C),Relative Humidity (%)
141.0,289.5942027568817,30.8,22.0
142.0,291.6217288970947,30.7,22.0
143.0,293.64878487586975,30.6,22.0
144.0,295.676344871521,30.5,22.0
145.0,297.70797991752625,30.5,22.0
146.0,299.7350640296936,30.4,23.0
147.0,301.76261806488037,30.3,23.0
148.0,303.7902047634125,30.3,23.0
149.0,305.8214018344879,30.2,24.0
150.0,307.84890484809875,30.1,24.0
151.0,309.8765208721161,30.0,24.0
152.0,311.90378284454346,30.0,24.0
153.0,313.9310200214386,29.9,24.0
154.0,315.9626727104187,29.9,25.0
155.0,317.9898648262024,29.8,25.0
156.0,320.0173397064209,29.7,25.0
157.0,322.0446808338165,29.7,25.0
158.0,324.0762279033661,29.6,25.0
159.0,326.1037518978119,29.5,25.0
160.0,328.130943775177,29.5,25.0
161.0,330.1584780216217,29.4,25.0
162.0,332.19021582603455,29.3,26.0
163.0,334.2172758579254,29.3,26.0
164.0,336.24487495422363,29.2,26.0
165.0,338.2723047733307,29.2,26.0
166.0,340.2995409965515,29.1,26.0
167.0,342.33113288879395,29.0,26.0
168.0,344.35872888565063,29.0,27.0
169.0,346.3858437538147,28.9,27.0
170.0,348.4132421016693,28.9,27.0
171.0,350.4446289539337,28.8,27.0
172.0,352.4721128940582,28.8,27.0
173.0,354.49946904182434,28.7,27.0
174.0,356.5271039009094,28.7,27.0
175.0,358.5587010383606,28.6,27.0
176.0,360.58578991889954,28.6,27.0
177.0,362.6133077144623,28.5,27.0
178.0,364.64103078842163,28.4,28.0
179.0,366.66840076446533,28.4,28.0
180.0,368.6995587348938,28.4,28.0
181.0,370.7272307872772,28.3,28.0
182.0,372.7545509338379,28.3,29.0
183.0,374.78180289268494,28.2,29.0
184.0,376.8133029937744,28.2,29.0
185.0,378.84098291397095,28.1,29.0
186.0,380.8680067062378,28.1,29.0
187.0,382.89556193351746,28.0,29.0
188.0,384.92322397232056,28.0,29.0
189.0,386.95449805259705,27.9,29.0
190.0,388.9818859100342,27.9,29.0
191.0,391.00916290283203,27.8,30.0
192.0,393.03655910491943,27.8,30.0
193.0,395.0639407634735,27.8,30.0
194.0,397.09549283981323,27.7,30.0
195.0,399.1227970123291,27.7,30.0
196.0,401.1503977775574,27.6,30.0
197.0,403.17769169807434,27.6,30.0
198.0,405.20917081832886,27.5,30.0
199.0,407.2365529537201,27.5,30.0
200.0,409.2639720439911,27.5,30.0
201.0,411.29139399528503,27.4,31.0
202.0,413.32286381721497,27.4,31.0
203.0,415.35023379325867,27.3,31.0
204.0,417.37762570381165,27.3,31.0
205.0,419.4051718711853,27.3,31.0
206.0,421.4366328716278,27.2,31.0
207.0,423.46400785446167,27.2,31.0
208.0,425.4912660121918,27.1,31.0
209.0,427.5188536643982,27.1,32.0
210.0,429.5502870082855,27.1,32.0
211.0,431.57790994644165,27.0,32.0
212.0,433.60697388648987,27.0,32.0
213.0,435.6371388435364,27.0,32.0
214.0,437.6670558452606,26.9,32.0
215.0,439.7005066871643,26.9,32.0
216.0,441.7298197746277,26.8,32.0
217.0,443.75863695144653,26.8,32.0
218.0,445.78777289390564,26.8,32.0
219.0,447.81605887413025,26.8,32.0
220.0,449.84471702575684,26.7,32.0
221.0,451.87726378440857,26.7,32.0
222.0,453.90566182136536,26.6,32.0
223.0,455.93359375,26.6,33.0
224.0,457.9618909358978,26.6,33.0
225.0,459.98978567123413,26.6,33.0
226.0,462.01758003234863,26.5,33.0
227.0,464.0495069026947,26.5,33.0
228.0,466.0774619579315,26.5,33.0
229.0,468.10508275032043,26.4,33.0
230.0,470.1328089237213,26.4,33.0
231.0,472.1605386734009,26.4,34.0
232.0,474.1922097206116,26.3,34.0
233.0,476.22001791000366,26.3,34.0
234.0,478.24750685691833,26.3,34.0
235.0,480.27518582344055,26.3,34.0
236.0,482.3068358898163,26.2,34.0
237.0,484.3343379497528,26.2,34.0
238.0,486.36172890663147,26.2,34.0
239.0,488.38945508003235,26.1,34.0
240.0,490.41695189476013,26.1,34.0
241.0,492.44860005378723,26.1,34.0
242.0,494.4756977558136,26.1,34.0
243.0,496.503271818161,26.0,34.0
244.0,498.53070306777954,26.0,35.0
245.0,500.5581679344177,26.0,35.0
246.0,502.5897068977356,26.0,35.0
247.0,504.6171247959137,25.9,35.0
248.0,506.6447868347168,25.9,35.0
249.0,508.67221879959106,25.9,35.0
250.0,510.69991397857666,25.8,35.0
251.0,512.731283903122,25.8,35.0
252.0,514.758547782898,25.8,35.0
253.0,516.7864108085632,25.8,35.0
254.0,518.8135988712311,25.8,35.0
255.0,520.8408389091492,25.7,35.0
256.0,522.8725707530975,25.7,35.0
257.0,524.9001216888428,25.7,35.0
258.0,526.9274108409882,25.6,35.0
259.0,528.954708814621,25.6,35.0
260.0,530.982421875,25.6,35.0
261.0,533.0136790275574,25.6,35.0
262.0,535.0411508083344,25.6,36.0
263.0,537.0686159133911,25.5,36.0
264.0,539.0961358547211,25.5,36.0
265.0,541.1233687400818,25.5,36.0
266.0,543.1549208164215,25.5,36.0
267.0,545.182473897934,25.4,36.0
268.0,547.2098639011383,25.4,36.0
269.0,549.2371399402618,25.4,36.0
270.0,551.264771938324,25.4,36.0
271.0,553.2920289039612,25.4,36.0
272.0,555.3235099315643,25.3,37.0
273.0,557.3511478900909,25.3,37.0
274.0,559.3785588741302,25.3,37.0
275.0,561.4057757854462,25.3,37.0
276.0,563.4334528446198,25.3,37.0
277.0,565.4649767875671,25.2,37.0
278.0,567.4922258853912,25.2,37.0
279.0,569.5197937488556,25.2,37.0
280.0,571.5469167232513,25.2,37.0
281.0,573.5743930339813,25.2,37.0
282.0,575.606036901474,25.1,37.0
283.0,577.6335799694061,25.1,37.0
284.0,579.6609098911285,25.1,37.0
285.0,581.6883566379547,25.1,37.0
286.0,583.7160339355469,25.1,37.0
287.0,585.7474248409271,25.1,37.0
288.0,587.7745227813721,25.0,37.0
289.0,589.8020877838135,25.0,37.0
290.0,591.8296539783478,25.0,37.0
291.0,593.8609309196472,25.0,37.0
292.0,595.888338804245,25.0,37.0
293.0,597.9157598018646,24.9,37.0
294.0,599.9434287548065,24.9,37.0
295.0,601.9707429409027,24.9,38.0
296.0,604.0022099018097,24.9,38.0
297.0,606.0295248031616,24.9,38.0
298.0,608.0570478439331,24.9,38.0
299.0,610.0843958854675,24.9,38.0
300.0,612.1120250225067,24.8,38.0
301.0,614.1433289051056,24.8,38.0
302.0,616.1709067821503,24.8,38.0
303.0,618.1985437870026,24.8,38.0
304.0,620.2259147167206,24.8,38.0
305.0,622.253212928772,24.8,38.0
306.0,624.2847537994385,24.8,38.0
307.0,626.3123188018799,24.7,38.0
308.0,628.3393778800964,24.7,38.0
309.0,630.3671369552612,24.7,38.0
310.0,632.3942329883575,24.7,38.0
311.0,634.4258019924164,24.7,38.0
312.0,636.4532198905945,24.7,38.0
313.0,638.4807858467102,24.7,38.0
314.0,640.5081448554993,24.6,38.0
315.0,642.5356409549713,24.6,38.0
316.0,644.5672688484192,24.6,38.0
317.0,646.5943369865417,24.6,38.0
318.0,648.6218590736389,24.6,38.0
319.0,650.6496350765228,24.6,38.0
320.0,652.6769459247589,24.6,38.0
321.0,654.7043619155884,24.6,38.0
322.0,656.7356238365173,24.5,38.0
323.0,658.7634258270264,24.5,39.0
324.0,660.7909207344055,24.5,39.0
325.0,662.8180437088013,24.5,39.0
326.0,664.8455638885498,24.5,39.0
327.0,666.8771479129791,24.5,39.0
328.0,668.904403924942,24.5,39.0
329.0,670.9320409297943,24.5,39.0
330.0,672.9590797424316,24.5,39.0
331.0,674.9865529537201,24.4,39.0
332.0,677.0179607868195,24.4,39.0
333.0,679.0454728603363,24.4,39.0
334.0,681.0729787349701,24.4,39.0
335.0,683.100597858429,24.4,39.0
336.0,685.127790927887,24.4,39.0
337.0,687.1592860221863,24.4,39.0
338.0,689.187038898468,24.4,40.0
339.0,691.2142479419708,24.4,40.0
340.0,693.2416508197784,24.3,40.0
341.0,695.2693407535553,24.3,40.0
342.0,697.3004987239838,24.3,40.0
343.0,699.3280639648438,24.3,40.0
344.0,701.3555228710175,24.3,40.0
345.0,703.38303399086,24.3,40.0
346.0,705.4101917743683,24.3,40.0
347.0,707.4377479553223,24.3,40.0
348.0,709.4692420959473,24.3,40.0
349.0,711.4966368675232,24.3,40.0
350.0,713.5239899158478,24.2,40.0
351.0,715.5515518188477,24.2,40.0
352.0,717.5790457725525,24.2,40.0
353.0,719.6062817573547,24.2,40.0
354.0,721.6377668380737,24.2,40.0
355.0,723.6656289100647,24.2,40.0
356.0,725.692617893219,24.2,40.0
357.0,727.7201600074768,24.2,40.0
358.0,729.7478640079498,24.2,40.0
359.0,731.7749969959259,24.2,40.0
360.0,733.8064687252045,24.1,40.0
361.0,735.8340878486633,24.1,40.0
362.0,737.8614430427551,24.1,40.0
363.0,739.8887526988983,24.1,40.0
364.0,741.9165177345276,24.1,40.0
365.0,743.9436938762665,24.1,40.0
366.0,745.9751899242401,24.1,40.0
367.0,748.0025589466095,24.1,40.0
368.0,750.0300889015198,24.1,40.0
369.0,752.0573658943176,24.1,40.0
370.0,754.0850286483765,24.1,40.0
371.0,756.1123549938202,24.1,40.0
372.0,758.143652677536,24.0,40.0
373.0,760.1711900234222,24.0,40.0
374.0,762.1988577842712,24.0,40.0
375.0,764.2259247303009,24.0,40.0
376.0,766.2535197734833,24.0,40.0
377.0,768.2810559272766,24.0,40.0
378.0,770.308465719223,24.0,40.0
379.0,772.3399820327759,24.0,40.0
380.0,774.3671526908875,24.0,40.0
381.0,776.3948178291321,24.0,40.0
382.0,778.4219686985016,24.0,40.0
383.0,780.4494519233704,24.0,40.0
384.0,782.4768838882446,24.0,40.0
385.0,784.5043568611145,23.9,41.0
386.0,786.5360250473022,23.9,41.0
387.0,788.5633027553558,23.9,41.0
388.0,790.5906798839569,23.9,41.0
389.0,792.6182928085327,23.9,41.0
390.0,794.6497960090637,23.9,41.0
391.0,796.6771428585052,23.9,41.0
392.0,798.7046539783478,23.9,41.0
393.0,800.7322828769684,23.9,41.0
394.0,802.7596080303192,23.9,41.0
395.0,804.7908148765564,23.9,41.0
396.0,806.8184900283813,23.9,41.0
397.0,808.845862865448,23.9,41.0
398.0,810.8731420040131,23.9,41.0
399.0,812.9047510623932,23.9,41.0
400.0,814.9324038028717,23.9,41.0
401.0,816.9598157405853,23.9,41.0
402.0,818.9869568347931,23.8,41.0
403.0,821.0143637657166,23.8,41.0
404.0,823.0461370944977,23.8,41.0
405.0,825.0736041069031,23.8,41.0
406.0,827.1009519100189,23.8,41.0
407.0,829.1284348964691,23.8,41.0
408.0,831.1558079719543,23.8,41.0
409.0,833.1871678829193,23.8,41.0
410.0,835.2144289016724,23.8,41.0
411.0,837.2419829368591,23.8,41.0
412.0,839.2697138786316,23.8,41.0
413.0,841.29674077034,23.8,41.0
414.0,843.3285398483276,23.8,41.0
415.0,845.3560039997101,23.8,41.0
416.0,847.3834748268127,23.7,41.0
417.0,857.5915739536285,23.7,41.0
418.0,857.7624890804291,23.7,41.0
419.0,857.9269979000092,23.7,41.0
420.0,858.0884048938751,23.7,41.0
421.0,858.2502489089966,23.7,41.0
422.0,859.5520896911621,23.7,41.0
423.0,861.5836188793182,23.7,41.0
424.0,863.6108510494232,23.7,41.0
425.0,865.6384208202362,23.7,41.0
426.0,867.6656918525696,23.7,41.0
427.0,869.6973888874054,23.7,41.0
428.0,871.7244417667389,23.7,41.0
429.0,873.7519249916077,23.7,41.0
430.0,875.7798037528992,23.7,41.0
431.0,877.8109381198883,23.7,41.0
432.0,879.8386769294739,23.7,41.0
433.0,881.8660609722137,23.7,41.0
434.0,883.8935527801514,23.7,41.0
435.0,885.9249699115753,23.7,41.0
436.0,887.9521608352661,23.7,41.0
437.0,889.9797229766846,23.6,41.0
438.0,892.0073189735413,23.6,41.0
439.0,894.0385057926178,23.6,41.0
440.0,896.0661718845367,23.6,41.0
441.0,898.0936329364777,23.6,41.0
442.0,900.1210548877716,23.6,41.0
443.0,902.148491859436,23.6,41.0
444.0,904.1800277233124,23.6,41.0
445.0,906.2074408531189,23.6,41.0
446.0,908.2348389625549,23.6,41.0
447.0,910.2623898983002,23.6,41.0
448.0,912.2895238399506,23.6,41.0
449.0,914.3211109638214,23.6,41.0
450.0,916.3486666679382,23.6,41.0
451.0,918.3760628700256,23.6,41.0
452.0,920.4036500453949,23.6,41.0
453.0,922.4348638057709,23.6,41.0
454.0,924.462249994278,23.6,41.0
455.0,926.4896199703217,23.6,41.0
456.0,928.5170178413391,23.6,41.0
457.0,930.5446698665619,23.6,41.0
458.0,932.5759489536285,23.6,41.0
459.0,934.6036467552185,23.6,41.0
460.0,936.6310439109802,23.5,41.0
461.0,938.6585898399353,23.5,41.0
462.0,940.6898899078369,23.5,41.0
463.0,942.7170517444611,23.5,41.0
464.0,944.7447657585144,23.5,41.0
465.0,946.7719748020172,23.5,41.0
466.0,948.799409866333,23.5,41.0
467.0,950.8313269615173,23.5,41.0
468.0,952.8585379123688,23.5,41.0
469.0,954.8861348628998,23.5,41.0
470.0,956.9132418632507,23.5,41.0
471.0,958.9450469017029,23.5,41.0
472.0,960.9723098278046,23.5,41.0
473.0,962.9999668598175,23.5,41.0
474.0,965.027340888977,23.5,41.0
475.0,967.0548169612885,23.5,42.0
476.0,969.0862348079681,23.5,42.0
477.0,971.1137018203735,23.5,42.0
478.0,973.1411030292511,23.5,42.0
479.0,975.1685938835144,23.5,42.0
480.0,977.1999359130859,23.5,42.0
481.0,979.2271239757538,23.5,42.0
482.0,981.254950761795,23.5,42.0
483.0,983.2824308872223,23.5,42.0
484.0,985.3098406791687,23.5,42.0
485.0,987.341032743454,23.5,42.0
486.0,989.368439912796,23.5,42.0
487.0,991.395763874054,23.5,42.0
488.0,993.4234709739685,23.5,42.0
489.0,995.4550929069519,23.5,42.0
490.0,997.4822850227356,23.4,42.0
491.0,999.5097558498383,23.4,42.0
492.0,1001.5372967720032,23.4,42.0
493.0,1003.5647478103638,23.4,42.0
494.0,1005.5963146686554,23.4,42.0
495.0,1007.6236636638641,23.4,42.0
496.0,1009.6511359214783,23.4,42.0
497.0,1011.6786389350891,23.4,42.0
498.0,1013.7060558795929,23.4,42.0
499.0,1015.7373697757721,23.4,42.0
500.0,1017.7649960517883,23.4,42.0
501.0,1019.7922489643097,23.4,42.0
502.0,1021.8197927474976,23.4,42.0
503.0,1023.8468940258026,23.4,42.0
504.0,1025.8788290023804,23.4,42.0
505.0,1027.9062128067017,23.4,42.0
506.0,1029.9335658550262,23.4,42.0
507.0,1031.9611089229584,23.4,42.0
508.0,1033.9923167228699,23.4,42.0
509.0,1036.019854068756,23.4,42.0
510.0,1038.0474407672882,23.4,42.0
511.0,1040.0748400688171,23.4,42.0
512.0,1042.1020510196686,23.4,42.0
513.0,1044.133488893509,23.4,42.0
514.0,1046.16086602211,23.4,42.0
515.0,1048.1883199214935,23.4,42.0
516.0,1050.2157397270203,23.4,42.0
517.0,1052.243421792984,23.4,42.0
518.0,1054.274710893631,23.4,42.0
519.0,1056.3020930290222,23.4,42.0
520.0,1058.3298738002777,23.4,42.0
521.0,1060.3575139045715,23.4,42.0
522.0,1062.3844349384308,23.4,42.0
523.0,1064.4159150123596,23.4,42.0
524.0,1066.4433178901672,23.3,42.0
525.0,1068.4707458019257,23.3,42.0
526.0,1070.4981639385223,23.3,42.0
527.0,1072.5258557796478,23.3,42.0
528.0,1074.5571477413177,23.3,42.0
529.0,1076.584568977356,23.3,42.0
530.0,1078.6119759082794,23.3,42.0
531.0,1080.639436006546,23.3,42.0
532.0,1082.6708889007568,23.3,42.0
533.0,1084.6983227729797,23.3,42.0
534.0,1086.7262036800385,23.3,42.0
535.0,1088.7533659934998,23.3,42.0
536.0,1090.7810008525848,23.3,42.0
537.0,1092.8124418258667,23.3,42.0
538.0,1094.839656829834,23.3,42.0
539.0,1096.8672089576721,23.3,42.0
540.0,1098.8943626880646,23.3,42.0
541.0,1100.921800851822,23.3,42.0
542.0,1102.9533817768097,23.3,42.0
543.0,1104.9811036586761,23.3,42.0
544.0,1107.008369922638,23.3,42.0
545.0,1109.035800933838,23.3,42.0
546.0,1111.0631868839264,23.3,42.0
547.0,1113.0946447849274,23.3,42.0
548.0,1115.1222438812256,23.3,42.0
549.0,1117.149486064911,23.3,42.0
550.0,1119.1769688129425,23.3,42.0
551.0,1121.2083439826965,23.3,42.0
552.0,1123.235855102539,23.3,42.0
553.0,1125.2632329463959,23.3,42.0
554.0,1127.2906789779663,23.3,42.0
555.0,1129.3183059692383,23.3,42.0
556.0,1131.3496119976044,23.3,42.0
557.0,1133.3772299289703,23.3,42.0
558.0,1135.4045338630676,23.3,42.0
559.0,1137.4318499565125,23.3,42.0
560.0,1139.4592697620392,23.3,42.0
561.0,1141.4908518791199,23.3,42.0
562.0,1143.518476009369,23.3,42.0
563.0,1145.5457546710968,23.3,42.0
564.0,1147.5730948448181,23.3,42.0
565.0,1149.6004648208618,23.2,42.0
566.0,1151.6322009563446,23.2,42.0
567.0,1153.659670829773,23.2,42.0
568.0,1155.6871197223663,23.2,42.0
569.0,1157.7146618366241,23.2,42.0
570.0,1159.7418937683105,23.2,42.0
571.0,1161.7734110355377,23.2,42.0
572.0,1163.800628900528,23.2,42.0
573.0,1165.8281178474426,23.2,42.0
574.0,1167.8559029102325,23.2,42.0
575.0,1169.8871698379517,23.2,42.0
576.0,1171.9145247936249,23.2,42.0
577.0,1173.9418368339539,23.2,42.0
578.0,1175.9695029258728,23.2,42.0
579.0,1177.9968209266663,23.2,42.0
580.0,1180.0285398960114,23.2,42.0
581.0,1182.0557579994202,23.2,42.0
582.0,1184.0834197998047,23.2,42.0
583.0,1186.1107959747314,23.2,43.0
584.0,1188.1382939815521,23.2,43.0
585.0,1190.169439792633,23.2,43.0
586.0,1192.197203874588,23.2,43.0
587.0,1194.2245590686798,23.2,43.0
588.0,1196.2520928382874,23.2,43.0
589.0,1198.2795677185059,23.2,43.0
590.0,1200.3110110759735,23.2,43.0
591.0,1202.3383958339691,23.2,43.0
592.0,1204.3658139705658,23.2,43.0
593.0,1206.3933329582214,23.2,43.0
594.0,1208.4247369766235,23.2,43.0
595.0,1210.4520449638367,23.2,43.0
596.0,1212.4796438217163,23.2,43.0
597.0,1214.5071408748627,23.2,43.0
598.0,1216.5345168113708,23.2,43.0
599.0,1218.5656418800354,23.2,43.0
600.0,1220.5933408737183,23.2,43.0
601.0,1222.6207900047302,23.2,43.0
602.0,1224.648158788681,23.2,43.0
603.0,1226.6754858493805,23.2,43.0
604.0,1228.7070126533508,23.2,43.0
605.0,1230.734633922577,23.2,43.0
606.0,1232.7618668079376,23.2,43.0
607.0,1234.7895278930664,23.2,43.0
608.0,1236.81680393219,23.2,43.0
609.0,1238.8482937812805,23.2,43.0
610.0,1240.8756458759308,23.2,43.0
611.0,1242.9032328128815,23.2,43.0
612.0,1244.9308080673218,23.2,43.0
613.0,1246.9622750282288,23.2,43.0
614.0,1248.9892218112946,23.2,43.0
615.0,1251.0167710781097,23.2,43.0
616.0,1253.044399023056,23.2,43.0
617.0,1255.0717527866364,23.2,43.0
618.0,1257.103415966034,23.2,43.0
619.0,1259.130738735199,23.2,43.0
620.0,1261.1580078601837,23.2,43.0
621.0,1263.1855919361115,23.2,43.0
622.0,1265.2131979465485,23.2,43.0
623.0,1267.2445178031921,23.1,43.0
624.0,1269.2721300125122,23.1,43.0
625.0,1271.299607038498,23.1,43.0
626.0,1273.3269748687744,23.1,43.0
627.0,1275.35409283638,23.1,43.0
628.0,1277.3858580589294,23.1,43.0
629.0,1279.413361787796,23.1,43.0
630.0,1281.4406309127808,23.1,43.0
631.0,1283.4682297706604,23.1,43.0
632.0,1285.4996809959412,23.1,43.0
633.0,1287.527086019516,23.1,43.0
634.0,1289.5543158054352,23.1,43.0
635.0,1291.5820100307465,23.1,43.0
636.0,1293.6091289520264,23.1,43.0
637.0,1295.6409027576447,23.1,43.0
638.0,1297.6682028770447,23.1,43.0
639.0,1299.6958229541779,23.1,43.0
640.0,1301.7233037948608,23.1,43.0
641.0,1303.7544889450073,23.1,43.0
642.0,1305.7819519042969,23.1,43.0
643.0,1307.8094067573547,23.1,43.0
644.0,1309.8370838165283,23.1,43.0
645.0,1311.8644847869873,23.1,43.0
646.0,1313.895798921585,23.1,43.0
647.0,1315.9231247901917,23.1,43.0
648.0,1317.9507110118866,23.1,43.0
649.0,1319.978269815445,23.1,43.0
650.0,1322.0097110271454,23.1,43.0
651.0,1324.0369639396667,23.1,43.0
652.0,1326.0641839504242,23.1,43.0
653.0,1328.0920708179474,23.1,43.0
654.0,1330.1194958686829,23.1,43.0
655.0,1332.150911808014,23.1,43.0
656.0,1334.1784238815308,23.1,43.0
657.0,1336.2058427333832,23.1,43.0
658.0,1338.2333009243011,23.1,43.0
659.0,1340.2647528648376,23.1,43.0
660.0,1342.2921998500824,23.1,43.0
661.0,1344.319599866867,23.1,43.0
662.0,1346.3470640182495,23.1,43.0
663.0,1348.374423980713,23.1,43.0
664.0,1350.4059808254242,23.1,43.0
665.0,1352.4333548545837,23.1,43.0
666.0,1354.4605979919434,23.1,43.0
667.0,1356.4880156517029,23.1,43.0
668.0,1358.5194799900055,23.1,43.0
669.0,1360.546907901764,23.1,43.0
670.0,1362.5743389129639,23.1,43.0
671.0,1364.60182595253,23.1,43.0
672.0,1366.6294848918915,23.1,43.0
673.0,1368.660737991333,23.1,43.0
674.0,1370.688194990158,23.1,43.0
675.0,1372.7158949375153,23.1,43.0
676.0,1374.7432177066803,23.1,43.0
677.0,1376.7706270217896,23.1,43.0
678.0,1378.8020658493042,23.1,43.0
679.0,1380.829668045044,23.1,43.0
680.0,1382.8568079471588,23.1,43.0
681.0,1384.8845348358154,23.1,43.0
682.0,1386.915923833847,23.1,43.0
683.0,1388.9430849552155,23.1,43.0
684.0,1390.9708878993988,23.1,43.0
685.0,1392.9983658790588,23.1,43.0
686.0,1395.0255408287048,23.1,43.0
687.0,1397.0569138526917,23.1,43.0
